"pid","title","short_name","first_name","last_name","middle_name","birthdate","birthplace","country","primary_team","logo_url","playing_role","batting_style","bowling_style","fielding_position","recent_match","recent_appearance","fantasy_player_rating","alt_name","facebook_profile","twitter_profile","instagram_profile","debut_data","thumb_url","nationality"
130367,"Jake Egan","J Egan","Jake Egan","","","","","ie","[]","","bat","","","",0,0,6,"","","","","","","Ireland"
95296,"Naomi Matthews","N Matthews","Naomi Matthews","","","1997-06-04","","ie","[]","","all","Right Hand Bat","Right Arm Off Break","",0,0,8.5,"","","","","","","Ireland"
50242,"Elena Tice","EJ Tice","Elena Tice","","","1997-11-16","","ie","[]","","bat","Right Hand Bat","Right Arm Leg Spin","",0,0,8,"","","","","","","Ireland"
50499,"Peter Chase","PKD Chase","Peter Chase","","","1993-10-09","","ie","[]","","bowl","Right Hand Bat","Right Arm Medium Fast","",0,0,8.5,"","","","","","","Ireland"
62531,"Thomas Anders","TRM Anders","Thomas Anders","","","1996-02-11","","ie","[]","","bat","Right Hand Bat","Right Arm Medium","",0,0,8,"","","","","","","Ireland"
82758,"Laura Cullen","LFM Cullen","Laura Cullen","","","1989-10-16","","ie","[]","","bat","Right Hand Bat","Right Arm Medium Fast","",0,0,8,"","","","","","","Ireland"
103241,"James Hunter","James Hunter","James Hunter","","","2002-11-01","","ie","[]","","bat","Right Hand Bat","Left Arm Medium","",0,0,8.5,"","","","","","","Ireland"
46665,"Sonny Cott","S Cott","Sonny Cott","","","1996-09-13","","ie","[]","","bat","Right Hand Bat","","",0,0,8,"","","","","","","Ireland"
126793,"Jane Butterly","J Butterly","Jane Butterly","","","","","ie","[]","","bat","","","",0,0,6,"","","","","","","Ireland"
103242,"Carl Robinson","C Robinson","Carl Robinson","","","","","ie","[]","","bowl","","","",0,0,8,"","","","","","","Ireland"
46666,"Ben White","BC White","Ben White","","","1998-08-29","Dublin, Ireland","ie","[]","","bowl","Right Hand Bat","Right Arm Leg Spin","",0,0,9,"","","https://twitter.com/ben6white","","","","Ireland"
57930,"Trent Johnston","DT Johnston","Trent Johnston","","","1974-04-29","","ie","[]","","bowl","Right Hand Bat","Right Arm Fast Medium","",0,0,7.5,"","","","","","","Ireland"
50252,"Louise McCarthy","LN McCarthy","Louise McCarthy","","","1993-10-18","","ie","[]","","bowl","Right Hand Bat","Right Arm Medium","",0,0,8.5,"","","","","","","Ireland"
78413,"Ben Ackland","BJ Ackland","Ben Ackland","","","1989-10-26","","ie","[]","","bat","Right Hand Bat","Right Arm Off Break","",0,0,9,"","","","","","","Ireland"
92240,"Allan Eastwood","AW Eastwood","Allan Eastwood","","","1979-10-22","","ie","[]","","bat","Right Hand Bat","Right Arm Fast","",0,0,8,"","","","","","","Ireland"
1107,"Jack Tector","JK Tector","Jack Tector","","","1996-09-02","","ie","[]","","bat","Right Hand Bat","Right Arm Off Break","",0,0,7,"","","","","","","Ireland"
93779,"Cara Murray","C Murray","Cara Murray","","","2000-11-01","Belfast, Co Antrim","ie","[]","","bowl","Right Hand Bat","Right Arm Leg Spin","",0,0,8,"Cara Murray","","https://twitter.com/cmurray212","https://www.instagram.com/caracmurray/","","","Ireland"
95827,"Adam McDaid","Adam McDaid","Adam McDaid","","","","","ie","[]","","bat","","","",0,0,7.5,"","","","","","","Ireland"
127571,"Vinu Jacob","V Jacob","Vinu Jacob","","","","","ie","[]","","wk","","","",0,0,7.5,"","","","","","","Ireland"
1108,"Stephen Doheny","S Doheny","Stephen Doheny","","","1998-08-20","","ie","[]","","wk","Right Hand Bat","","",0,0,8.5,"","","","","","","Ireland"
95828,"Kyle Magee","Kyle Magee","Kyle Magee","","","2001-11-22","","ie","[]","","bowl","Right Hand Bat","Right Arm Leg Spin","",0,0,8,"","","","","","","Ireland"
113236,"Robbie Millar","R Millar","Robbie Millar","","","2003-01-11","","ie","[]","","all","Right Hand Bat","Right Arm Off Break","",0,0,7.5,"","","","","","","Ireland"
1109,"Adam Dennison","A Dennison","Adam Dennison","","","1997-05-03","","ie","[]","","bat","Right Hand Bat","","",0,0,8,"","","","","","","Ireland"
89941,"Una Raymond-Hoey","U Raymond-Hoey","Una Raymond-Hoey","","","1996-10-28","","ie","[]","","bat","Right Hand Bat","Right Arm Medium","",0,0,8,"","","","","","","Ireland"
95829,"Matt Ford","Matt Ford","Matt Ford","","","1994-04-10","","ie","[]","","bat","","","",0,0,8,"","","","","","","Ireland"
113237,"Daniel Forkin","D Forkin","Daniel Forkin","","","2005-05-10","Dublin","ie","[]","","bowl","Left hand Bat","Left Arm Orthodox","",0,0,8.5,"","","","","","","Ireland"
126805,"Sinead Thompson","S Thompson","Sinead Thompson","","","","","ie","[]","","all","","","",0,0,5.5,"","","","","","","Ireland"
1110,"Gary McClintock","G McClintock","Gary McClintock","","","1997-01-01","","ie","[]","","bat","Right Hand Bat","Right Arm Medium Fast","",0,0,8,"","","","","","","Ireland"
95830,"Fionn Hand","F Hand","Fionn Hand","","","1998-07-01","Dublin","ie","[]","","bowl","Right Hand Bat","Right Arm Medium","",0,0,9,"","","https://twitter.com/HandFionn","https://www.instagram.com/fionn.hand7/","","","Ireland"
113238,"Reuben Wilson","RB Wilson","Reuben Wilson","","","2006-09-17","Dublin","ie","[]","","bowl","Right Hand Bat","Right Arm Medium","",0,0,5.5,"","","","","","","Ireland"
126806,"Alice Tector","A Tector","Alice Tector","","","","","ie","[]","","bowl","","","",0,0,6,"","","","","","","Ireland"
1111,"Lorcan Tucker","LJ Tucker","Lorcan Tucker","","","1996-09-10","Dublin","ie","[]","","wk","Right Hand Bat","","Wicketkeeper",0,0,7.5,"Lorcan Tucker","","https://twitter.com/lorcan_tucker","","","","Ireland"
1879,"Andrew Poynter","AD Poynter","Andrew Poynter","","","1987-04-25","","ie","[]","","bat","Right Hand Bat","Right Arm Off Break","",0,0,8.5,"","","","","","","Ireland"
95831,"Cormac Hassett","Cormac Hassett","Cormac Hassett","","","1996-02-08","","ie","[]","","bat","","","",0,0,7,"","","","","","","Ireland"
127575,"Sid Nair","S Nair","Sid Nair","","","","","ie","[]","","bat","","","",0,0,9,"","","","","","","Ireland"
1112,"William McClintock","W McClintock","William McClintock","","","1997-01-01","","ie","[]","","bat","Right Hand Bat","Right Arm Medium","",0,0,8,"","","","","","","Ireland"
95832,"Nicolaas Pretorius","Nicolaas Pretorius","Nicolaas Pretorius","","","1989-08-08","","ie","[]","","bat","Right Hand Bat","","",0,0,7.5,"","","","","","","Ireland"
1113,"Harry Tector","HT Tector","Harry Tector","","","1999-12-06","Dublin","ie","[]","","bat","Right Hand Bat","Right Arm Off Break","",0,0,8,"Harry Tector","","https://twitter.com/harry_tector","https://www.instagram.com/harrytector/","","","Ireland"
1881,"Tim Murtagh","TJ Murtagh","Tim Murtagh","","","1981-08-02","Lambeth, London","ie","[]","","bowl","Left hand Bat","Right Arm Fast Medium","",0,0,6.5,"","","https://twitter.com/tjmurtagh","https://www.instagram.com/tjm_urtagh/","","","Ireland"
9049,"Justin Benson","JDR Benson","Justin Benson","","","1967-03-01","","ie","[]","","bat","Right Hand Bat","Right Arm Medium","",0,0,8.5,"","","","","","","Ireland"
95833,"Jarred Barnes","Jarred Barnes","Jarred Barnes","","","1988-02-09","","ie","[]","","bat","Right Hand Bat","Right Arm Medium","",0,0,7.5,"","","","","","","Ireland"
44121,"Peter Moor","PJ Moor","Peter Moor","","","1991-02-02"," Harare","ie","[]","","wk","Right Hand Bat","Right Arm Off Break","",0,0,9,"","","https://twitter.com/PJMoor10","https://www.instagram.com/pjmoor10/","","","Ireland"
112217,"Georgina Dempsey","G Dempsey","Georgina Dempsey","","","2004-07-29","Dublin, Ireland","ie","[]","","bowl","Right Hand Bat","Right Arm Medium","",0,0,7,"Georgina Dempsey","","https://twitter.com/GeorginaDempse1","https://www.instagram.com/gdempsey123/","","","Ireland"
1114,"Rory Anders","R Anders","Rory Anders","","","1997-12-10","","ie","[]","","bowl","Right Hand Bat","Right Arm Fast","",0,0,8.5,"","","","","","","Ireland"
95834,"Senan Jones","Senan Jones","Senan Jones","","","2000-10-16","","ie","[]","","bowl","Right Hand Bat","Right Arm Medium","",0,0,8.5,"","","","","","","Ireland"
112218,"Amy Hunter","Amy Hunter","Amy Hunter","","","2005-10-11","","ie","[]","","bat","Right Hand Bat","","",0,0,8.5,"","","","","","","Ireland"
127578,"Gearoid Lynch","G Lynch","Gearoid Lynch","","","","","ie","[]","","wk","","","",0,0,8.5,"","","","","","","Ireland"
1115,"Josh Little","JB Little","Josh Little","","","1999-11-01","Dublin","ie","[]","","bowl","Right Hand Bat","Left Arm Fast Medium","",0,0,8.5,"Joshua Little","","","https://www.instagram.com/joshlittle13/","","","Ireland"
1883,"Boyd Rankin","WB Rankin","Boyd Rankin","","","1984-07-05","","ie","[]","","bowl","Left hand Bat","Right Arm Fast Medium","",0,0,9,"","","","","","","Ireland"
95835,"Yaqoob Ali","Yaqoob Ali","Yaqoob Ali","","","1980-04-05","","ie","[]","","bat","","","",0,0,7.5,"","","","","","","Ireland"
112219,"Jane Maguire","J Maguire","Jane Maguire","","","2003-02-18","Dublin, Ireland","ie","[]","","bowl","Right Hand Bat","Right Arm Medium","",0,0,5,"Jane Maguire","","https://twitter.com/janemaguire_","https://www.instagram.com/jane.maguire_/","","","Ireland"
1116,"Tom Stanton","T Stanton","Tom Stanton","","","1997-09-21","","ie","[]","","bat","Right Hand Bat","Left Arm Medium","",0,0,8.5,"","","","","","","Ireland"
95836,"Max Burton","Max Burton","Max Burton","","","2001-04-13","","ie","[]","","wk","Right Hand Bat","","",0,0,6,"","","","","","","Ireland"
1885,"Craig Young","CA Young","Craig Young","","","1990-04-04","Londonderry, Ireland","ie","[]","","bowl","Right Hand Bat","Right Arm Fast Medium","",0,0,8,"Craig Young","","https://twitter.com/Youngy_44","https://www.instagram.com/youngy_44/","","","Ireland"
95837,"Tommy Orr","Tommy Orr","Tommy Orr","","","2001-04-01","","ie","[]","","bat","","","",0,0,6.5,"","","","","","","Ireland"
95838,"Nathan McGuire","Nathan McGuire","Nathan McGuire","","","2003-02-25","","ie","[]","","bat","Right Hand Bat","Right Arm Off Break","",0,0,7.5,"","","","","","","Ireland"
95839,"Marcus Poskitt","Marcus Poskitt","Marcus Poskitt","","","2000-11-28","","ie","[]","","bat","Left hand Bat","","",0,0,7.5,"","","","","","","Ireland"
46687,"James Mitchell","J Mitchell","James Mitchell","","","1996-10-03","","ie","[]","","bat","Right Hand Bat","Right Arm Medium","",0,0,7.5,"","","","","","","Ireland"
93792,"Orla Prendergast","O Prendergast","Orla Prendergast","","","2002-06-01","","ie","[]","","bat","Right Hand Bat","Right Arm Medium","",0,0,8,"Orla Prendergast","https://www.facebook.com/orla.prendergast.5/","https://twitter.com/prendergastorla","https://www.instagram.com/orla_prendergast_/","","","Ireland"
95840,"David Scanlon","David Scanlon","David Scanlon","","","1984-08-07","","ie","[]","","bat","Right Hand Bat","Right Arm Medium","",0,0,7.5,"","","","","","","Ireland"
52832,"David Barr","D Barr","David Barr","","","1993-11-08","","ie","[]","","bat","","","",0,0,9,"","","","","","","Ireland"
95842,"Gregory McFaul","Gregory McFaul","Gregory McFaul","","","2000-11-03","","ie","[]","","bat","Right Hand Bat","Right Arm Fast","",0,0,7.5,"","","","","","","Ireland"
127842,"Harry Dyer","H Dyer","Harry Dyer","","","2006-03-15","Belfast","ie","[]","","all","Right Hand Bat","Right Arm Off Break","",0,0,5.5,"","","","","","","Ireland"
95843,"Oliver Metcalfe","Oliver Metcalfe","Oliver Metcalfe","","","2001-07-12","","ie","[]","","bat","Right Hand Bat","","",0,0,7.5,"","","","","","","Ireland"
52835,"Ryan Hunter","RA Hunter","Ryan Hunter","","","2006-02-11","","ie","[]","","bat","Left hand Bat","","",0,0,6.5,"","","","","","","Ireland"
127843,"Finn Lutton","FP Lutton","Finn Lutton","","","2006-02-02","Belfast","ie","[]","","bowl","Right Hand Bat","Right Arm Medium","",0,0,6.5,"","","","","","","Ireland"
95844,"Alexander Haggan","Alexander Haggan","Alexander Haggan","","","1992-12-23","","ie","[]","","bat","Right Hand Bat","Right Arm Fast Medium","",0,0,7.5,"","","","","","","Ireland"
127844,"Joe Carroll","J Carroll","Joe Carroll","","","","","ie","[]","","bowl","","","",0,0,6,"","","","","","","Ireland"
83557,"Emma Beamish","EA Beamish","Emma Beamish","","","1982-11-29","","ie","[]","","bat","Right Hand Bat","Right Arm Medium Fast","",0,0,8,"","","","","","","Ireland"
95845,"Michael Lewis","Michael Lewis","Michael Lewis","","","","","ie","[]","","bat","","","",0,0,7.5,"","","","","","","Ireland"
52837,"Rickie-Lee Dougherty","RL Dougherty","Rickie-Lee Dougherty","","","1991-03-06","","ie","[]","","bat","","","",0,0,8,"","","","","","","Ireland"
52838,"Andrew Britton","SA Britton","Andrew Britton","","","1988-02-10","","ie","[]","","bowl","Right Hand Bat","Right Arm Fast","",0,0,8,"","","","","","","Ireland"
97127,"Mike Frost ","M Frost","Mike Frost ","","","2001-05-29","","ie","[]","","bowl","","","",0,0,6,"","","","","","","Ireland"
52840,"Scott Campbell","S Campbell","Scott Campbell","","","1993-11-15","","ie","[]","","bat","Left hand Bat","Left Arm Orthodox","",0,0,8.5,"","","","","","","Ireland"
52842,"Rishi Chopra","RR Chopra","Rishi Chopra","","","1995-12-18","","ie","[]","","bat","Right Hand Bat","Right Arm Off Break","",0,0,8.5,"","","","","","","Ireland"
129130,"Riley Mudford","R Mudford","Riley Mudford","","","2001-01-01","","ie","[]","","bat","","","",0,0,6,"","","","","","","Ireland"
52843,"Ross Allen","R Allen","Ross Allen","","","1996-06-21","","ie","[]","","bowl","Left hand Bat","Left Arm Orthodox","",0,0,8.5,"","","","","","","Ireland"
129131,"Cian Egerton","C Egerton","Cian Egerton","","","","","ie","[]","","bowl","","","",0,0,7.5,"","","","","","","Ireland"
117868,"Cian Roberston","C Roberston","Cian Roberston","","","","","ie","[]","","all","","","",0,0,8,"","","","","","","Ireland"
52844,"Ryan MacBeth","R MacBeth","Ryan MacBeth","","","","","ie","[]","","bowl","","","",0,0,7,"","","","","","","Ireland"
48749,"Robert McKinley","GKR McKinley","Robert McKinley","","","1993-11-03","","ie","[]","","bat","Right Hand Bat","Right Arm Medium","",0,0,8,"","","","","","","Ireland"
102511,"Conor Olphert","C Olphert","Conor Olphert","","","1995-12-28","Dublin, Ireland","ie","[]","","bowl","Right Hand Bat","Right Arm Medium","",0,0,7.5,"","","","https://www.instagram.com/conorolphert1995/","","","Ireland"
102512,"Tim Tector","Tim Tector","Tim Tector","","","2003-03-07","","ie","[]","","bat","Right Hand Bat","Right Arm Off Break","",0,0,6.5,"","","","","","","Ireland"
