"pid","title","short_name","first_name","last_name","middle_name","birthdate","birthplace","country","primary_team","logo_url","playing_role","batting_style","bowling_style","fielding_position","recent_match","recent_appearance","fantasy_player_rating","alt_name","facebook_profile","twitter_profile","instagram_profile","debut_data","thumb_url","nationality"
55467,"Rovman Powell","R Powell","Rovman Powell","","","1993-07-23","Jamaica","wi","[]","","bat","Right Hand Bat","Right Arm Medium Fast","",0,0,8,"Rovman Powell","","https://twitter.com/Ravipowell26","https://www.instagram.com/ravipowell52/","","","West Indies"
60564,"Donavon Ferreira","D Ferreira","Donavon Ferreira","","","1998-07-21","Pretoria","za","[]","","all","Right Hand Bat","","Wicketkeeper",0,0,6.5,"Donovan Ferreira","","","https://www.instagram.com/donovan164/","","","South Africa"
90233,"Prasidh Krishna","MP Krishna","Prasidh Krishna","","","1996-02-19","Bangalore, Karnataka","in","[]","","bowl","Right Hand Bat","Right Arm Medium Fast","",0,0,5.5,"M. Prasidh Krishna","https://www.facebook.com/Prasidh43/","https://twitter.com/prasidh43","https://www.instagram.com/skiddyy/","","","India"
90682,"Riyan Parag","R Parag","Riyan Parag","","","2001-11-10","Guwahati, Assam","in","[]","","all","Right Hand Bat","Right Arm Leg Spin","",23805,1516323600,9,"","https://www.facebook.com/IamRiyanParag/","https://twitter.com/ParagRiyan","https://www.instagram.com/riyanhparag/","","","India"
94184,"Yashasvi Jaiswal","YBK Jaiswal","Yashasvi Jaiswal","","","2001-12-28","Suriyawan, Bhadohi, Uttar Pradesh","in","[]","","bat","Left hand Bat","Right Arm Leg Spin","",0,0,7.5,"Yashasvi Jaiswal","https://www.facebook.com/yashasvijaiswal28/","https://twitter.com/ybj_19","https://www.instagram.com/yashasvijaiswal28/","","","India"
94300,"Kuldeep Sen","KR Sen","Kuldeep Sen","","","1996-10-22","Rewa, Madhya Pradesh","in","[]","","bowl","Right Hand Bat","Right Arm Fast Medium","",0,0,7,"","","https://twitter.com/150kuldeep","https://www.instagram.com/150kuldeep/","","","India"
94814,"Dhruv Jurel","DC Jurel","Dhruv Jurel","","","2001-01-21"," Agra","in","[]","","wk","Right Hand Bat","","",0,0,8.5,"","","https://twitter.com/dhruvjurel21","","","","India"
96125,"Abid Mushtaq","Abid Mushtaq","Abid Mushtaq","","","1997-01-17","","in","[]","","bowl","Left hand Bat","Left Arm Medium Fast","",0,0,6.5,"","","","","","","India"
105672,"Shubham Dubey","S Dubey","Shubham Dubey","","","1994-08-27","","in","[]","","bat","Left hand Bat","Right Arm Off Break","",0,0,8,"","","","","","","India"
120519,"Kunal Singh Rathore","K S Rathore","Kunal Singh Rathore","","","2002-10-09"," Kota, Rajasthan","in","[]","","wk","Left hand Bat","","Wicketkeeper",0,0,6.5,"","","","https://www.instagram.com/kunal_sr_09/","","","India"
